x,y,Topic,Length
-3.2250514,3.2714174,0,1531
6.5568023,4.1225014,1,463
2.1366575,3.114473,2,1429
2.4390745,4.771604,14,376
7.687874,2.55467,11,600
-0.4047893,8.040187,35,1144
1.3494653,7.2318935,4,1118
2.6354668,6.84801,4,1397
4.154301,0.14448714,0,849
0.6622316,1.2068636,15,1568
7.9903,2.2570915,11,455
5.3680944,9.524147,6,2086
4.779029,3.0831735,17,880
9.225306,4.7618237,8,1377
5.281372,5.3858757,26,1400
-0.40282935,9.804739,27,953
4.363209,-0.5917153,0,1110
6.7692385,3.8872519,1,314
3.7277312,2.563813,2,862
-0.40183094,9.791444,27,1315
2.5814435,-0.8181023,0,1336
8.471579,4.117218,8,1111
3.971845,-0.6660999,1,764
2.5158312,3.22591,2,1335
-2.82018,-2.7790375,4,719
0.884027,8.895299,43,556
9.106142,4.150769,8,1676
9.817317,6.071646,3,297
-2.7709157,-2.6335769,9,801
6.112559,5.65199,46,1273
5.165062,2.7764351,0,385
1.583329,8.35796,28,561
5.812413,3.810038,1,1394
0.9960694,2.6519608,2,875
4.9955907,9.447496,6,1343
4.749099,2.5563686,17,992
7.973787,2.1075985,11,807
5.029805,2.6858,17,832
1.1610599,8.068222,29,848
6.446188,1.1398162,47,928
5.0576267,2.9244833,17,895
4.770925,3.0571928,17,931
1.6907824,6.756287,4,298
-1.6516272,9.396269,19,671
3.2350817,3.7587929,23,661
4.337431,9.312025,6,1248
5.2008524,9.57661,6,1146
-1.5580416,-3.4782333,5,908
2.3685238,5.0254006,14,874
5.898698,1.4657553,31,779
-3.3220575,-3.2120688,9,1126
7.0309753,-4.664349,5,983
9.104578,6.2118535,3,1208
2.4173868,5.3451953,14,569
8.254335,4.1653543,8,1049
9.283955,6.1996503,3,986
1.2985754,2.811084,2,1327
4.351523,1.993158,2,854
7.190686,3.8904564,1,870
6.9661813,3.6112847,1,1183
3.1643062,7.2348595,42,952
8.162575,4.1861134,8,737
1.713483,0.7125318,44,927
6.190479,3.240771,1,830
9.462171,-0.9724653,33,1338
5.950567,-0.6446003,20,2169
3.9075344,2.1380403,2,1016
4.2638416,1.1580971,0,737
2.30045,5.08758,14,884
8.768293,1.9610158,11,1003
8.088302,2.0837543,11,1108
2.4244723,2.6945002,2,1363
6.405697,3.8048675,1,1041
3.6886127,-0.7010444,0,1249
8.658867,1.7355345,11,1337
6.829031,4.5613847,1,953
2.6008952,4.7877336,14,141
6.07771,-0.9134902,20,1595
6.625398,2.1980734,1,891
6.042195,-0.8628917,20,1323
1.2226691,6.844988,4,1486
1.7780212,8.323013,28,1066
2.1815844,5.2049985,14,901
8.431483,2.4915102,41,1380
1.2444146,7.0431128,4,398
1.6177709,3.1491256,2,1890
0.68361837,6.392682,4,879
0.6712636,-4.8047056,5,1169
2.5257516,4.861997,14,1331
2.500584,4.941888,14,1089
9.027398,4.678996,8,1345
8.766841,4.3998375,8,887
4.4769316,-0.5155451,0,1307
2.189253,5.3095922,14,784
-0.16589683,8.457139,16,1839
0.9357141,6.9289827,4,1329
0.57095146,1.168952,15,881
9.502818,-2.608668,16,787
9.473402,7.071031,3,1150
-0.46304712,0.82892114,22,1102
4.508592,-0.1869151,0,616
1.6417083,3.426881,2,933
4.33363,9.306957,6,1154
2.3051784,-1.0518595,0,1255
1.7205031,-1.2999886,0,1339
6.3114862,-1.3026862,20,895
2.5501876,-1.1877689,0,961
8.743672,4.4398904,8,970
2.1360152,6.358983,54,1720
3.8020146,-0.6397403,0,1014
0.2326493,1.4975542,15,1345
0.697068,7.6339345,4,1150
5.417961,9.377876,6,720
9.372062,6.649675,3,1357
2.1337175,5.5611825,14,1042
0.51258975,1.1479164,15,1097
9.732939,5.793294,3,942
0.78497857,5.9731183,4,1112
9.559641,6.286249,3,1704
5.197588,9.97393,6,262
5.2148137,2.9413583,17,1006
0.61833876,1.183227,15,1496
9.49771,-2.5494108,16,609
1.3354462,7.09081,4,1114
3.139119,7.3464804,42,878
2.8966303,6.2534657,4,2186
8.531012,2.645738,11,860
9.168863,4.6748266,42,3196
-0.51179975,8.036809,35,2087
9.808232,6.1326885,3,322
2.6861959,4.1568236,39,670
5.2083764,-0.23032449,20,799
9.511294,0.71808946,32,873
6.7399263,2.2478297,1,1376
6.0113096,3.736517,1,1775
3.6796522,-0.42322597,0,963
1.3635951,2.846059,2,944
3.9655132,-0.52066463,0,581
9.057012,4.1927295,8,1461
9.003182,3.5143247,60,1606
0.6622192,7.7127156,4,972
1.9540913,8.215948,28,1171
1.6955285,3.104133,2,475
5.891707,4.055521,1,1313
7.412822,4.0326962,1,815
6.0527563,-0.9965844,20,1035
2.5031934,3.2618601,2,919
-0.3857798,4.760799,18,2574
8.818859,1.4117551,11,2152
2.7652986,-0.86814,0,644
0.30953032,8.652497,16,894
3.4874752,-0.04370362,0,726
6.5717664,2.1193256,1,1911
4.061408,4.3277206,55,939
4.269094,9.318076,6,935
4.034382,-0.16002099,0,385
2.0653565,5.621131,14,715
4.059037,3.149661,23,1060
6.52212,2.4908595,1,1027
1.3716775,6.8271356,4,1008
6.721933,4.327886,1,957
4.3845615,9.331669,6,865
6.5901465,4.421535,1,906
0.32049534,8.673433,16,785
5.1822376,2.6796772,17,1055
9.505804,-2.5585992,16,958
-0.06677422,1.3744277,15,1364
1.9702904,8.345327,28,1636
2.267973,5.1559176,14,1564
6.5890236,4.3042727,1,1171
4.855356,9.399108,6,931
4.5865917,9.407415,6,1150
-2.7767863,-2.6001992,9,620
-2.7498152,-2.7849708,9,930
9.59571,-0.87273324,33,1882
5.673837,6.7302585,21,923
-1.8797996,8.988275,19,447
-0.7050176,0.5535523,22,903
9.133273,4.129993,8,1872
7.255731,4.129436,1,1585
8.7511215,4.4451733,8,872
6.095608,-1.32254,20,4648
7.8287587,4.0594373,1,1057
8.728932,4.416783,8,1377
4.0438223,3.108974,23,1454
-1.6371802,9.40457,19,1204
3.0404012,-1.3233588,0,1115
2.413859,3.6092732,18,1112
0.9341891,8.930932,43,462
-0.63222516,3.100214,10,1076
1.4361373,9.789483,4,845
7.261279,9.570386,34,2021
4.6351953,-0.45867458,0,1485
5.7612658,7.181061,21,759
5.8084908,7.1122494,21,1185
7.9098034,3.4649205,3,1061
5.752544,7.1862383,21,914
1.801711,8.388548,28,1267
4.711244,9.477398,6,979
9.930351,6.105955,3,1121
5.322113,5.7563767,39,876
-0.38953358,9.794063,27,3079
5.631691,7.2515,21,1199
5.795646,7.1620436,21,1196
7.510204,0.8481883,48,1242
8.371162,1.3613099,11,768
0.24738014,8.338087,16,997
3.1023295,-0.7219738,0,1022
2.5119958,4.8560824,46,1613
3.9931424,-0.36571926,0,706
5.7714224,7.1564813,21,735
9.489073,5.9708266,3,908
5.790195,7.2055235,21,1088
2.9915588,-0.9774517,0,760
3.054838,-0.5406305,0,1403
8.453357,2.9849274,1,1255
4.3798923,9.232923,6,738
0.5599919,2.9278452,2,1195
2.964384,2.3641276,2,515
1.2036282,6.9146104,4,886
0.04922687,5.054672,18,1974
3.080673,-0.8348227,0,1324
6.7476573,3.8650138,1,626
-0.18442245,4.9451547,18,417
2.7496772,-0.4674388,0,800
4.0547233,-0.51686704,0,1028
3.4513702,3.5893774,23,238
2.1836176,2.9544108,2,615
0.9476905,8.892371,43,729
5.773862,6.8814116,21,1123
5.330287,9.472815,6,1439
9.386465,-1.1079458,33,1101
6.3792844,3.4169476,1,1100
2.7574222,7.016561,4,723
4.501428,-0.5019558,0,1028
1.9084051,8.386463,28,1257
9.759141,6.0326395,3,1211
2.6746104,-1.2071505,0,882
4.252439,3.2075834,23,1230
2.996515,-1.2675114,0,1388
3.7175148,4.9889646,59,800
4.538832,-0.9121829,0,1631
9.920347,6.0593452,3,1136
-0.8654141,3.8486736,10,977
2.802239,3.933704,39,578
-2.3719046,-3.353121,9,1383
9.252631,5.4459963,3,1107
1.9003501,-0.89472526,0,1236
7.448789,0.83077943,48,1170
2.92514,5.389998,10,1226
0.6035332,1.1790919,15,1048
3.7631724,4.6060753,4,916
6.9429336,5.9534626,46,1238
1.7353268,2.9078739,2,1884
3.9206903,4.2447014,55,840
9.146907,3.6139512,8,830
2.8893626,-0.70578665,0,1191
4.8081217,3.1243007,17,1045
3.50826,-0.8924874,0,1073
6.010888,5.662449,46,582
-0.520023,8.02278,35,1198
5.3969784,5.4282374,26,1575
7.039412,4.08255,1,1662
0.015439537,8.988519,28,818
2.7491,4.066317,39,751
-0.5601304,8.054451,35,2002
6.423247,3.4636095,1,715
6.0037923,1.4953812,31,1041
-1.5985522,9.418046,19,1416
9.378316,0.6730488,32,694
2.9227068,5.3871493,10,700
7.209946,4.2194276,1,1186
5.579907,0.5130915,29,1218
2.070794,5.438802,14,1583
1.8675808,8.421385,28,984
3.889491,5.244773,59,708
-0.3211515,7.903874,35,700
5.3995366,5.4580746,26,1062
7.667143,4.3457713,1,859
3.1150434,7.3398895,42,927
5.6676316,9.301507,6,1183
0.96266514,8.920718,43,544
2.2501996,2.878181,2,1387
3.583134,3.502576,23,963
3.8007643,4.615832,4,918
5.32986,9.571844,6,911
-0.3240421,9.358354,27,660
0.22262588,8.308015,16,1153
0.9399842,8.933791,43,480
2.6972919,4.780953,14,1518
0.97553647,1.3050548,0,1018
2.2028453,6.806857,4,607
1.2859762,5.766962,44,910
0.7855721,6.686342,4,709
1.6756985,2.6216934,37,2914
5.8756065,-3.67464,36,3241
4.9699354,1.213432,29,1109
9.36058,-1.172608,33,881
1.8589286,6.447231,4,472
6.9220276,3.605916,1,1214
0.94788903,8.909229,43,935
2.0302317,8.326425,28,1298
2.4823246,-0.06578367,0,1154
4.8510113,9.500958,6,976
5.3882155,4.096834,1,649
0.09326394,8.665266,16,1341
5.6783547,6.0925865,2,519
3.001932,2.3630016,2,1528
-1.8239125,9.456325,19,800
9.504666,6.472163,3,1176
0.9416451,8.972251,43,1269
9.810292,6.003674,3,941
8.673269,4.309871,8,775
4.972053,1.2011029,29,847
0.27721927,8.596016,16,664
9.819115,5.306193,3,519
7.089325,-4.582122,5,1354
4.1685,-0.58636075,0,348
0.28302488,8.723373,16,856
8.736229,1.4031814,11,538
4.191928,-0.87259585,0,1572
9.074313,6.230561,3,677
7.107034,5.771039,46,1755
2.8477814,0.053318154,1,2523
0.07967746,8.256825,16,1425
4.007836,-1.0255363,0,1036
2.2300925,5.3501487,14,896
0.95199746,9.003854,43,994
3.0067387,-1.1379341,0,1125
4.3993964,-0.12949328,0,1608
9.828699,6.0948296,3,1049
3.7132149,2.0643165,2,1029
8.746739,1.8498445,11,1145
4.9724464,1.214534,29,774
9.085362,4.712449,8,1362
2.2327023,6.778099,4,1022
5.74551,1.5368947,31,1229
2.9993439,-1.1090261,0,1535
9.550107,6.321135,3,862
8.164887,1.9113886,11,1137
2.9665363,5.4023814,10,954
9.786486,6.0273466,3,515
-2.679453,-3.4108577,9,255
6.621552,4.4239616,1,597
2.5991237,4.8145795,14,1601
0.90151525,3.8958576,6,1260
2.3180373,5.7571726,14,855
6.473099,-2.3044894,10,956
0.88627297,6.989852,16,1268
-1.4736646,9.414822,19,1383
9.324892,3.9298172,8,980
2.8903008,-0.966859,0,1314
-0.12695941,4.6143093,18,529
9.12447,6.2296286,3,1254
6.1333976,5.613607,46,1230
1.050853,5.5448885,44,986
9.960073,5.9845653,3,1030
6.259968,-1.2509335,20,890
2.8197317,6.1504683,54,796
6.968241,4.3855033,1,990
2.0157743,8.343238,28,1274
4.3096547,4.161058,55,636
1.1944284,5.916042,44,1103
5.952362,4.0832405,1,1856
4.242182,4.6957846,58,1177
6.1343393,-1.0649118,20,1065
2.9616346,-0.58370167,0,848
3.236738,-1.2010224,0,751
7.658681,1.6360695,0,1139
1.8379754,7.299756,4,792
2.2810733,5.4694386,14,1062
4.0320706,2.9657977,23,1708
2.415475,4.6436105,14,840
6.2266135,3.6199565,1,720
2.5524864,0.019209681,0,1462
1.9170067,6.4115653,4,1577
7.617069,3.421402,1,971
-0.1471008,4.939996,18,985
4.3911695,-0.57183963,0,890
3.3074234,-0.64905304,0,189
7.668093,1.6523541,18,742
-1.429018,9.40461,19,1147
0.55365974,6.1512012,4,999
4.642855,-0.80232567,0,830
0.76368684,5.9869814,4,1341
8.192438,2.096734,11,816
3.2284312,7.206203,42,810
9.274726,6.513576,3,686
6.3941207,3.7211146,1,2037
9.030449,4.097471,8,553
6.981855,4.354625,1,708
0.6644251,1.2108544,15,1108
8.263437,4.2584615,8,1411
2.8168864,4.216953,39,534
3.0109239,-0.7960022,0,576
4.156819,-2.7457082,0,1173
7.3470454,3.6067026,1,972
3.0551577,-0.7120029,0,927
2.817607,-0.4499802,0,1393
3.5181673,3.6945074,23,290
3.1148708,-1.0259173,0,658
7.8208027,-3.0202165,10,1183
5.1070747,9.280437,6,1906
7.474059,3.4504423,1,492
-0.3759189,9.848225,27,675
-2.450173,-2.9543557,9,1068
-0.3328587,7.936729,35,611
3.7393863,4.5859547,4,771
-1.6615034,9.322053,19,1099
4.0173545,5.273222,38,1156
7.503494,4.091744,1,717
9.477907,0.93321484,32,2201
1.8999923,6.4391923,4,1146
4.471421,-1.5139233,0,1889
2.5706298,5.9582987,54,1271
2.9950695,-1.1464866,0,1177
0.7118943,6.510152,4,1546
7.28495,2.72533,41,1014
1.7223014,2.9121394,2,1460
2.575416,6.9301877,4,1234
1.2568426,6.744257,4,1397
3.000386,-0.6423993,0,650
4.84886,1.2552478,20,973
7.269724,4.130263,1,1783
1.8454293,2.3563921,2,1404
7.972339,2.0866878,11,1112
3.0557916,-0.7535705,0,1022
2.760341,4.296513,39,942
3.1696632,-0.71551955,0,1096
9.2586565,4.0467696,8,1526
6.961802,5.947799,46,874
1.8628435,8.32862,28,1288
8.217466,4.2226586,8,581
5.421136,5.54956,26,1654
-1.6506855,9.343085,19,258
7.4952493,0.88900876,48,245
8.344472,1.8194239,11,994
2.3838098,4.8711715,14,1587
6.4798822,4.207065,1,367
5.4335055,5.4851847,26,599
6.7423024,4.6195817,1,1715
5.3385596,9.778852,6,1495
0.94607633,9.00346,43,1626
9.562341,5.5186973,31,560
3.445074,-2.528526,0,840
7.0424657,3.5764983,1,1350
-0.42857623,9.702246,27,2995
0.9474786,8.913295,43,687
0.371307,1.1878101,15,1284
0.94389945,8.991342,43,901
0.063792184,7.4717197,4,1135
8.524241,1.8572105,11,1131
8.486574,1.7721667,11,787
9.114252,6.125194,3,870
-0.30580994,9.354987,27,411
6.8018594,4.1901903,1,214
7.188955,4.1655717,1,1191
1.651863,2.7594156,2,1213
7.28383,4.2246184,1,1597
1.4099478,6.9533653,4,739
2.3497634,5.223246,14,1425
1.1948202,2.7313728,2,1111
-0.51089364,8.009952,35,3225
3.1307333,-0.72916436,0,1111
1.3068464,6.9456,4,935
4.29613,4.762958,58,1628
9.689765,6.0753193,3,902
-2.882178,-2.937583,9,904
0.22666515,-2.31847,13,691
0.49243456,6.5730853,4,1225
1.2710568,7.0264316,4,2126
5.441544,5.7209706,26,913
3.0752797,-0.3774823,0,986
9.353342,5.9256306,3,816
4.665751,9.369629,6,1163
4.020816,5.096336,31,757
1.8854831,8.40487,28,1535
6.253581,-1.2739023,20,897
1.7924409,2.6421225,2,610
8.066907,4.1722527,8,1766
0.9469654,8.901948,43,840
4.9101186,9.518405,6,970
5.931234,4.20121,1,1099
0.47970673,1.711206,15,827
4.1395836,4.6779466,58,664
-1.6431124,9.246146,19,920
0.75439143,6.5906057,4,749
7.710936,4.1394496,1,987
-0.14064652,4.5263257,18,1516
3.880578,-0.36511245,0,1142
2.4759963,7.6798644,61,799
0.76234317,6.6899714,4,1059
1.1106699,6.8743052,4,696
9.814966,6.1274195,3,791
2.3693144,6.8617163,4,1015
6.1545024,3.3726869,1,726
4.824091,3.0614572,17,607
1.7931281,6.811018,4,1157
0.21875122,1.5774424,15,1006
0.94982195,8.990892,43,855
9.862361,6.0454874,3,623
9.186604,4.101483,8,918
2.6568308,-0.5080029,0,753
5.1802163,2.6109066,17,591
9.432867,-1.0716527,33,1304
6.035337,3.2766974,1,803
9.580367,6.0980716,3,1254
9.485144,-1.0079192,33,946
2.52916,3.2397838,2,795
0.95020723,8.990796,43,965
0.98414874,8.911645,43,306
-0.09476405,4.8461556,18,1074
2.3710833,-0.61974514,0,995
0.9939468,2.754724,2,914
3.2350755,-0.58250153,0,892
4.7082586,3.031998,17,778
1.3653475,9.943054,16,989
7.271931,4.2579713,1,978
0.0038487054,5.0830755,18,970
0.6829332,6.275762,4,971
1.6720505,3.0706174,2,493
5.2363653,2.9748628,17,1057
0.53730625,6.13718,4,791
1.2774131,6.84663,4,527
5.182909,9.630792,6,814
2.3141582,-1.3661067,0,1456
2.4878802,-0.065571055,0,899
2.5074835,-0.16808945,0,1141
4.0754337,2.610057,2,717
2.0157826,7.030652,4,1175
3.7309542,4.29705,55,596
8.853233,4.6191297,8,1197
7.6078806,4.230938,1,1083
4.833573,3.072862,17,696
3.311433,7.2365365,42,1275
-0.382154,4.661582,18,1090
1.6120893,6.638291,4,908
5.0147805,2.6855767,17,1480
2.0263078,4.439995,14,1744
2.5407553,-0.18078405,0,1250
6.196448,3.3361,1,733
9.892242,6.069937,3,2134
9.916574,5.9928885,3,1371
9.510308,-2.5529752,16,1283
3.0288882,-0.7244452,0,1040
9.350533,6.1568155,3,1263
7.829256,4.2339034,1,1087
5.412547,5.729133,26,1106
9.874226,9.615372,0,990
9.515426,-2.5617998,16,610
6.1139703,-1.330942,20,551
5.382176,9.753519,6,1715
6.511351,4.5738525,1,768
9.088049,6.258111,3,2155
2.69032,4.780956,14,1607
1.9032215,7.217974,4,1919
1.3128357,6.8392196,4,691
2.277812,5.3790307,14,1119
2.7318022,2.491478,2,1425
9.489982,6.165889,3,681
3.488928,-2.4885063,0,989
0.954791,8.890594,43,919
7.454343,2.3929665,3,502
4.3824854,-1.5494978,0,1549
9.604507,3.3491764,9,816
2.1917756,-0.6232873,0,930
0.58362305,2.637748,2,711
0.20378514,8.664734,16,905
8.161091,4.222757,8,1533
2.326045,6.939568,4,1434
0.6374822,1.1521442,15,229
4.9335423,-2.2289574,50,1000
7.3879213,2.538705,1,371
2.9891949,-0.86924803,0,1187
-3.2965255,-3.0661545,9,689
4.4044228,4.8496485,58,1616
9.357209,0.605553,32,986
1.0997987,6.982826,4,950
6.5035253,3.8464139,1,663
8.630032,1.7680392,11,626
3.7175093,2.0700753,2,1223
1.3885058,9.990185,16,830
1.6255563,6.8508525,4,1573
5.540307,0.3849133,29,719
-0.5638361,8.050263,35,2604
2.7489064,2.441327,2,707
4.5132785,5.113705,38,924
5.996566,1.4298849,31,1077
8.036631,2.0198576,11,1341
1.1442429,6.986863,4,916
5.86974,3.9903176,1,1826
1.7075135,8.103148,28,1733
6.969742,4.343532,1,767
7.304499,2.744891,41,1190
6.200273,2.3652399,1,2005
0.94434303,8.916178,43,611
3.0352633,-0.63795817,0,743
4.234671,4.7191353,58,1627
7.4912734,3.4133203,1,483
6.5033116,1.9816328,1,2273
2.0646276,6.9860682,4,750
6.0722876,-0.9281047,20,1717
8.392442,4.0194283,8,370
5.8386745,1.4532143,31,1560
-1.9628953,9.772488,19,683
3.8446145,-0.52076995,0,442
7.8961673,2.3726256,11,225
1.616483,3.5817914,2,1287
0.6850008,7.611716,4,1181
4.002134,5.0803556,31,1212
0.42964792,6.4003177,4,692
4.617587,5.004434,38,1337
2.7990122,6.9147763,4,1437
9.083238,4.3485007,8,1329
1.4977503,-3.8333473,20,1102
-0.6746132,3.4783883,10,1309
0.0475513,8.2314,16,1172
4.9880733,9.410219,6,2357
1.221125,2.4923787,2,892
-2.9611137,5.5768285,28,958
2.51642,-0.11392918,0,791
9.448199,2.1067376,21,1279
6.578973,0.6462237,47,1851
2.6043231,-0.7053965,0,964
0.23738368,1.5068218,15,963
6.6861577,4.6290116,1,1706
6.6430216,4.3855705,1,554
3.1933672,3.372734,14,853
3.7056837,3.4083495,23,389
-0.31444576,9.250954,27,1007
1.8619863,6.457349,4,771
1.7114547,8.377429,28,1331
4.2502213,4.739885,58,1627
2.5037158,4.93195,14,1133
-1.4604156,9.406027,19,1331
2.227819,-0.7140792,0,1108
1.7010969,0.7045728,57,756
0.7801514,6.4798017,4,986
8.541363,4.360086,8,2051
9.439606,5.759972,3,967
3.0000858,2.3351054,2,1466
2.125552,6.8878994,4,882
5.383607,2.847895,17,719
0.9225964,2.501286,2,656
5.386992,5.44481,26,1911
8.519559,1.5559672,11,467
4.5597687,-0.5583226,0,1529
8.195011,4.2287583,8,997
8.914226,3.4766545,60,1877
5.1632676,3.1804564,17,927
2.3424957,5.04496,14,259
4.994783,9.3964205,6,1224
7.265229,9.604132,34,869
5.4400964,9.386628,6,1635
9.221653,4.79792,8,1117
2.3448102,-1.3005674,0,1611
4.088715,-1.2902019,0,1133
4.185973,0.092648156,0,3427
-1.6527731,9.146724,19,1323
3.0458682,-0.5986597,0,757
2.7787793,-0.64692414,0,1245
7.945019,2.2240496,11,392
-1.6770707,9.227276,19,662
0.55715126,6.1186485,4,1139
4.874951,9.524945,6,284
2.7491665,2.910238,2,927
2.3392413,-1.3364675,0,1871
9.34919,6.014806,3,1129
2.6344266,4.0138636,39,1792
6.789773,4.500651,1,1186
7.274103,2.7514234,41,642
1.8013852,7.2998357,4,851
6.521853,3.5035803,1,1685
9.043137,4.205256,8,1176
8.765164,4.3679695,8,1551
1.2101107,5.9352922,44,1388
6.498591,4.1445837,1,1375
6.319408,3.6182032,1,2609
9.568939,5.880153,3,1270
1.3051517,6.5555844,4,644
-0.33152595,9.372429,27,713
1.0830474,2.8193562,2,917
5.4871035,-1.622893,47,802
3.1286983,-0.7313442,0,963
1.8950033,6.407246,4,1321
8.140693,1.9778767,11,610
8.78855,3.4794686,60,1452
6.310273,1.1241546,47,944
4.028464,-0.3868217,0,616
-0.22830947,7.8137627,35,978
-0.49115238,0.61272854,22,147
5.389125,9.516625,6,1949
9.192544,4.0520406,8,1377
1.7096138,0.6972847,57,987
7.6332417,3.6784856,1,517
9.193418,4.6740212,8,1222
7.4752636,4.2670293,1,2799
7.081702,5.7539277,46,796
1.1232911,6.8090043,4,719
9.34133,6.408614,15,1452
6.66952,3.9895074,1,1429
3.0842514,7.3507943,42,1233
9.378776,5.989942,3,541
6.4882083,2.478341,1,445
1.2833015,6.5746093,4,1221
8.314977,1.6124715,11,989
5.5473294,6.8563805,21,695
0.5204836,6.392767,4,1008
4.045893,-0.45584372,0,1010
4.8036485,9.766126,6,1617
2.626385,4.7715163,14,721
9.986146,6.1227546,3,673
7.0972075,3.5639374,1,1883
3.9788322,-0.3987872,0,1593
6.887763,3.9167786,1,1320
5.7412057,3.3320076,20,4396
2.2000616,5.270063,14,777
9.485658,6.6659627,3,1291
0.9452162,8.994374,43,1133
9.532588,1.1993738,32,2055
0.7354497,6.657044,4,1424
7.256412,4.1218657,1,1400
5.206421,2.4402,17,637
6.798612,3.5749109,1,1194
0.46851885,5.5233254,4,955
6.8240457,3.8326545,1,2072
0.5005197,6.5563416,4,872
0.8988953,7.451162,4,712
5.8359632,7.205224,21,1110
4.295976,0.055873282,0,401
5.2100782,9.488115,6,1407
7.356932,4.134183,1,1709
1.852248,8.467558,28,938
3.63171,3.5559638,23,165
1.290395,5.7080483,44,1181
8.597351,4.147272,8,1352
4.7470407,3.0052974,17,1401
5.401579,9.614593,6,2847
3.7361505,4.9861836,59,996
0.8456129,6.8351874,4,847
-0.34072012,9.852707,27,1388
4.127151,3.3451312,23,1112
0.8798726,7.090693,4,1244
2.5754373,-0.8117809,0,2031
7.1301656,4.015412,1,1430
8.344342,4.4291344,8,1121
0.7913143,2.6213038,2,862
1.6757587,3.5786574,2,1152
-0.11417166,4.9185414,18,614
5.050461,3.03388,17,968
5.563814,0.5089252,29,906
0.8562349,6.9354005,4,1246
9.102228,4.203803,8,938
0.34803572,5.8938437,18,145
1.7230084,7.0192237,4,662
2.3396807,-1.3384272,0,1365
2.9251375,5.3898926,10,1398
-1.6746014,9.255699,19,720
6.701124,4.6116104,1,1060
1.2503079,6.963234,4,897
6.942153,4.2599883,1,310
8.355705,3.9756782,8,2125
4.839263,3.091293,17,1228
5.351761,9.619472,6,676
3.0197656,-1.2792171,0,1304
3.1901376,0.25433442,0,1079
1.4468566,6.986402,4,586
5.2946167,9.5251665,6,1565
0.75922614,1.2742852,15,1532
5.4893165,1.2518435,31,1350
6.9743924,4.306377,1,1311
2.3432815,-0.8587824,44,957
2.5559201,0.08305698,0,689
1.9955974,7.0174313,4,656
4.6768985,4.7450113,58,1151
9.023374,4.6967278,8,1448
2.977335,4.395441,39,709
2.1186843,6.913565,4,732
8.559975,4.2618666,8,1079
9.480002,5.877778,3,1077
6.820033,4.0658455,1,718
5.1328063,9.132392,6,405
1.9682926,6.949124,4,741
0.4656572,1.6420541,15,1144
1.0152123,6.887123,4,1022
2.5298738,7.6460123,61,969
9.093376,4.0050216,8,961
3.967573,-0.4439841,0,1523
8.532597,4.1295776,8,1621
6.561264,0.5915648,47,993
0.19024274,1.5291479,15,982
5.645219,0.7076452,29,1018
1.3865474,7.3356667,4,986
7.243191,2.7735932,41,1455
8.673978,1.7149813,11,1186
6.5478497,0.6252203,47,1693
8.663305,1.4469526,11,1720
-1.8639449,9.006689,19,745
6.699702,4.099224,1,884
2.1278305,7.0130324,4,542
4.656878,-0.8038404,0,1399
8.196479,1.6519918,11,708
9.329138,5.750916,3,802
4.801552,9.2682085,6,1916
4.1039023,0.108568035,0,1173
3.0582767,-0.6157459,0,987
1.4808232,6.6628094,4,1390
2.9076324,3.9781845,39,680
0.66269845,2.7978992,2,618
2.9123204,-0.72682655,0,488
4.364474,4.124104,2,1828
4.193652,-0.4794922,0,578
8.063228,1.7946551,11,1505
9.561176,5.854096,3,799
1.7278973,0.6901035,57,1268
5.269376,9.6029215,6,1754
2.2840147,5.1862745,14,907
2.7278438,3.9809394,39,1066
5.3257413,9.349801,6,2526
3.9034672,3.5853963,23,1459
0.22682525,8.456299,16,737
4.4783835,-0.51913583,0,495
2.1080236,2.979985,2,826
6.091672,3.25539,1,1454
6.6603928,4.369533,1,568
9.519465,-2.6065938,16,1171
